Id,Location,Label,Value,ASCII
65938,Fnt/Sample050/img050-00241,50,n,110
65939,Fnt/Sample050/img050-00242,50,n,110
65940,Fnt/Sample050/img050-00243,50,n,110
65941,Fnt/Sample050/img050-00244,50,n,110
65942,Fnt/Sample050/img050-00245,50,n,110
65943,Fnt/Sample050/img050-00246,50,n,110
65944,Fnt/Sample050/img050-00247,50,n,110
65945,Fnt/Sample050/img050-00248,50,n,110
65946,Fnt/Sample050/img050-00249,50,n,110
65947,Fnt/Sample050/img050-00250,50,n,110
65948,Fnt/Sample050/img050-00251,50,n,110
65949,Fnt/Sample050/img050-00252,50,n,110
65950,Fnt/Sample050/img050-00253,50,n,110
65951,Fnt/Sample050/img050-00254,50,n,110
65952,Fnt/Sample050/img050-00255,50,n,110
65953,Fnt/Sample050/img050-00256,50,n,110
65954,Fnt/Sample050/img050-00257,50,n,110
65955,Fnt/Sample050/img050-00258,50,n,110
65956,Fnt/Sample050/img050-00259,50,n,110
65957,Fnt/Sample050/img050-00260,50,n,110
65958,Fnt/Sample050/img050-00261,50,n,110
65959,Fnt/Sample050/img050-00262,50,n,110
65960,Fnt/Sample050/img050-00263,50,n,110
65961,Fnt/Sample050/img050-00264,50,n,110
65962,Fnt/Sample050/img050-00265,50,n,110
65963,Fnt/Sample050/img050-00266,50,n,110
65964,Fnt/Sample050/img050-00267,50,n,110
65965,Fnt/Sample050/img050-00268,50,n,110
65966,Fnt/Sample050/img050-00269,50,n,110
65967,Fnt/Sample050/img050-00270,50,n,110
65968,Fnt/Sample050/img050-00271,50,n,110
65969,Fnt/Sample050/img050-00272,50,n,110
65970,Fnt/Sample050/img050-00273,50,n,110
65971,Fnt/Sample050/img050-00274,50,n,110
65972,Fnt/Sample050/img050-00275,50,n,110
65973,Fnt/Sample050/img050-00276,50,n,110
65974,Fnt/Sample050/img050-00277,50,n,110
65975,Fnt/Sample050/img050-00278,50,n,110
65976,Fnt/Sample050/img050-00279,50,n,110
65977,Fnt/Sample050/img050-00280,50,n,110
65978,Fnt/Sample050/img050-00281,50,n,110
65979,Fnt/Sample050/img050-00282,50,n,110
65980,Fnt/Sample050/img050-00283,50,n,110
65981,Fnt/Sample050/img050-00284,50,n,110
65982,Fnt/Sample050/img050-00285,50,n,110
65983,Fnt/Sample050/img050-00286,50,n,110
65984,Fnt/Sample050/img050-00287,50,n,110
65985,Fnt/Sample050/img050-00288,50,n,110
65986,Fnt/Sample050/img050-00289,50,n,110
65987,Fnt/Sample050/img050-00290,50,n,110
65988,Fnt/Sample050/img050-00291,50,n,110
65989,Fnt/Sample050/img050-00292,50,n,110
65990,Fnt/Sample050/img050-00293,50,n,110
65991,Fnt/Sample050/img050-00294,50,n,110
65992,Fnt/Sample050/img050-00295,50,n,110
65993,Fnt/Sample050/img050-00296,50,n,110
65994,Fnt/Sample050/img050-00297,50,n,110
65995,Fnt/Sample050/img050-00298,50,n,110
65996,Fnt/Sample050/img050-00299,50,n,110
65997,Fnt/Sample050/img050-00300,50,n,110
65998,Fnt/Sample050/img050-00301,50,n,110
65999,Fnt/Sample050/img050-00302,50,n,110
66000,Fnt/Sample050/img050-00303,50,n,110
66001,Fnt/Sample050/img050-00304,50,n,110
66002,Fnt/Sample050/img050-00305,50,n,110
66003,Fnt/Sample050/img050-00306,50,n,110
66004,Fnt/Sample050/img050-00307,50,n,110
66005,Fnt/Sample050/img050-00308,50,n,110
66006,Fnt/Sample050/img050-00309,50,n,110
66007,Fnt/Sample050/img050-00310,50,n,110
66008,Fnt/Sample050/img050-00311,50,n,110
66009,Fnt/Sample050/img050-00312,50,n,110
66010,Fnt/Sample050/img050-00313,50,n,110
66011,Fnt/Sample050/img050-00314,50,n,110
66012,Fnt/Sample050/img050-00315,50,n,110
66013,Fnt/Sample050/img050-00316,50,n,110
66014,Fnt/Sample050/img050-00317,50,n,110
66015,Fnt/Sample050/img050-00318,50,n,110
66016,Fnt/Sample050/img050-00319,50,n,110
66017,Fnt/Sample050/img050-00320,50,n,110
66018,Fnt/Sample050/img050-00321,50,n,110
66019,Fnt/Sample050/img050-00322,50,n,110
66020,Fnt/Sample050/img050-00323,50,n,110
66021,Fnt/Sample050/img050-00324,50,n,110
66022,Fnt/Sample050/img050-00325,50,n,110
66023,Fnt/Sample050/img050-00326,50,n,110
66024,Fnt/Sample050/img050-00327,50,n,110
66025,Fnt/Sample050/img050-00328,50,n,110
66026,Fnt/Sample050/img050-00329,50,n,110
66027,Fnt/Sample050/img050-00330,50,n,110
66028,Fnt/Sample050/img050-00331,50,n,110
66029,Fnt/Sample050/img050-00332,50,n,110
66030,Fnt/Sample050/img050-00333,50,n,110
66031,Fnt/Sample050/img050-00334,50,n,110
66032,Fnt/Sample050/img050-00335,50,n,110
66033,Fnt/Sample050/img050-00336,50,n,110
66034,Fnt/Sample050/img050-00337,50,n,110
66035,Fnt/Sample050/img050-00338,50,n,110
66036,Fnt/Sample050/img050-00339,50,n,110
66037,Fnt/Sample050/img050-00340,50,n,110
66038,Fnt/Sample050/img050-00341,50,n,110
66039,Fnt/Sample050/img050-00342,50,n,110
66040,Fnt/Sample050/img050-00343,50,n,110
66041,Fnt/Sample050/img050-00344,50,n,110
66042,Fnt/Sample050/img050-00345,50,n,110
66043,Fnt/Sample050/img050-00346,50,n,110
66044,Fnt/Sample050/img050-00347,50,n,110
66045,Fnt/Sample050/img050-00348,50,n,110
66046,Fnt/Sample050/img050-00349,50,n,110
66047,Fnt/Sample050/img050-00350,50,n,110
66048,Fnt/Sample050/img050-00351,50,n,110
66049,Fnt/Sample050/img050-00352,50,n,110
66050,Fnt/Sample050/img050-00353,50,n,110
66051,Fnt/Sample050/img050-00354,50,n,110
66052,Fnt/Sample050/img050-00355,50,n,110
66053,Fnt/Sample050/img050-00356,50,n,110
66054,Fnt/Sample050/img050-00357,50,n,110
66055,Fnt/Sample050/img050-00358,50,n,110
66056,Fnt/Sample050/img050-00359,50,n,110
66057,Fnt/Sample050/img050-00360,50,n,110
66058,Fnt/Sample050/img050-00361,50,n,110
66059,Fnt/Sample050/img050-00362,50,n,110
66060,Fnt/Sample050/img050-00363,50,n,110
66061,Fnt/Sample050/img050-00364,50,n,110
66062,Fnt/Sample050/img050-00365,50,n,110
66063,Fnt/Sample050/img050-00366,50,n,110
66064,Fnt/Sample050/img050-00367,50,n,110
66065,Fnt/Sample050/img050-00368,50,n,110
66066,Fnt/Sample050/img050-00369,50,n,110
66067,Fnt/Sample050/img050-00370,50,n,110
66068,Fnt/Sample050/img050-00371,50,n,110
66069,Fnt/Sample050/img050-00372,50,n,110
66070,Fnt/Sample050/img050-00373,50,n,110
66071,Fnt/Sample050/img050-00374,50,n,110
66072,Fnt/Sample050/img050-00375,50,n,110
66073,Fnt/Sample050/img050-00376,50,n,110
66074,Fnt/Sample050/img050-00377,50,n,110
66075,Fnt/Sample050/img050-00378,50,n,110
66076,Fnt/Sample050/img050-00379,50,n,110
66077,Fnt/Sample050/img050-00380,50,n,110
66078,Fnt/Sample050/img050-00381,50,n,110
66079,Fnt/Sample050/img050-00382,50,n,110
66080,Fnt/Sample050/img050-00383,50,n,110
66081,Fnt/Sample050/img050-00384,50,n,110
66082,Fnt/Sample050/img050-00385,50,n,110
66083,Fnt/Sample050/img050-00386,50,n,110
66084,Fnt/Sample050/img050-00387,50,n,110
66085,Fnt/Sample050/img050-00388,50,n,110
66086,Fnt/Sample050/img050-00389,50,n,110
66087,Fnt/Sample050/img050-00390,50,n,110
66088,Fnt/Sample050/img050-00391,50,n,110
66089,Fnt/Sample050/img050-00392,50,n,110
66090,Fnt/Sample050/img050-00393,50,n,110
66091,Fnt/Sample050/img050-00394,50,n,110
66092,Fnt/Sample050/img050-00395,50,n,110
66093,Fnt/Sample050/img050-00396,50,n,110
66094,Fnt/Sample050/img050-00397,50,n,110
66095,Fnt/Sample050/img050-00398,50,n,110
66096,Fnt/Sample050/img050-00399,50,n,110
66097,Fnt/Sample050/img050-00400,50,n,110
66098,Fnt/Sample050/img050-00401,50,n,110
66099,Fnt/Sample050/img050-00402,50,n,110
66100,Fnt/Sample050/img050-00403,50,n,110
66101,Fnt/Sample050/img050-00404,50,n,110
66102,Fnt/Sample050/img050-00405,50,n,110
66103,Fnt/Sample050/img050-00406,50,n,110
66104,Fnt/Sample050/img050-00407,50,n,110
66105,Fnt/Sample050/img050-00408,50,n,110
66106,Fnt/Sample050/img050-00409,50,n,110
66107,Fnt/Sample050/img050-00410,50,n,110
66108,Fnt/Sample050/img050-00411,50,n,110
66109,Fnt/Sample050/img050-00412,50,n,110
66110,Fnt/Sample050/img050-00413,50,n,110
66111,Fnt/Sample050/img050-00414,50,n,110
66112,Fnt/Sample050/img050-00415,50,n,110
66113,Fnt/Sample050/img050-00416,50,n,110
66114,Fnt/Sample050/img050-00417,50,n,110
66115,Fnt/Sample050/img050-00418,50,n,110
66116,Fnt/Sample050/img050-00419,50,n,110
66117,Fnt/Sample050/img050-00420,50,n,110
66118,Fnt/Sample050/img050-00421,50,n,110
66119,Fnt/Sample050/img050-00422,50,n,110
66120,Fnt/Sample050/img050-00423,50,n,110
66121,Fnt/Sample050/img050-00424,50,n,110
66122,Fnt/Sample050/img050-00425,50,n,110
66123,Fnt/Sample050/img050-00426,50,n,110
66124,Fnt/Sample050/img050-00427,50,n,110
66125,Fnt/Sample050/img050-00428,50,n,110
66126,Fnt/Sample050/img050-00429,50,n,110
66127,Fnt/Sample050/img050-00430,50,n,110
66128,Fnt/Sample050/img050-00431,50,n,110
66129,Fnt/Sample050/img050-00432,50,n,110
66130,Fnt/Sample050/img050-00433,50,n,110
66131,Fnt/Sample050/img050-00434,50,n,110
66132,Fnt/Sample050/img050-00435,50,n,110
66133,Fnt/Sample050/img050-00436,50,n,110
66134,Fnt/Sample050/img050-00437,50,n,110
66135,Fnt/Sample050/img050-00438,50,n,110
66136,Fnt/Sample050/img050-00439,50,n,110
66137,Fnt/Sample050/img050-00440,50,n,110
66138,Fnt/Sample050/img050-00441,50,n,110
66139,Fnt/Sample050/img050-00442,50,n,110
66140,Fnt/Sample050/img050-00443,50,n,110
66141,Fnt/Sample050/img050-00444,50,n,110
66142,Fnt/Sample050/img050-00445,50,n,110
66143,Fnt/Sample050/img050-00446,50,n,110
66144,Fnt/Sample050/img050-00447,50,n,110
66145,Fnt/Sample050/img050-00448,50,n,110
66146,Fnt/Sample050/img050-00449,50,n,110
66147,Fnt/Sample050/img050-00450,50,n,110
66148,Fnt/Sample050/img050-00451,50,n,110
66149,Fnt/Sample050/img050-00452,50,n,110
66150,Fnt/Sample050/img050-00453,50,n,110
66151,Fnt/Sample050/img050-00454,50,n,110
66152,Fnt/Sample050/img050-00455,50,n,110
66153,Fnt/Sample050/img050-00456,50,n,110
66154,Fnt/Sample050/img050-00457,50,n,110
66155,Fnt/Sample050/img050-00458,50,n,110
66156,Fnt/Sample050/img050-00459,50,n,110
66157,Fnt/Sample050/img050-00460,50,n,110
66158,Fnt/Sample050/img050-00461,50,n,110
66159,Fnt/Sample050/img050-00462,50,n,110
66160,Fnt/Sample050/img050-00463,50,n,110
66161,Fnt/Sample050/img050-00464,50,n,110
66162,Fnt/Sample050/img050-00465,50,n,110
66163,Fnt/Sample050/img050-00466,50,n,110
66164,Fnt/Sample050/img050-00467,50,n,110
66165,Fnt/Sample050/img050-00468,50,n,110
66166,Fnt/Sample050/img050-00469,50,n,110
66167,Fnt/Sample050/img050-00470,50,n,110
66168,Fnt/Sample050/img050-00471,50,n,110
66169,Fnt/Sample050/img050-00472,50,n,110
66170,Fnt/Sample050/img050-00473,50,n,110
66171,Fnt/Sample050/img050-00474,50,n,110
66172,Fnt/Sample050/img050-00475,50,n,110
66173,Fnt/Sample050/img050-00476,50,n,110
66174,Fnt/Sample050/img050-00477,50,n,110
66175,Fnt/Sample050/img050-00478,50,n,110
66176,Fnt/Sample050/img050-00479,50,n,110
66177,Fnt/Sample050/img050-00480,50,n,110
66178,Fnt/Sample050/img050-00481,50,n,110
66179,Fnt/Sample050/img050-00482,50,n,110
66180,Fnt/Sample050/img050-00483,50,n,110
66181,Fnt/Sample050/img050-00484,50,n,110
66182,Fnt/Sample050/img050-00485,50,n,110
66183,Fnt/Sample050/img050-00486,50,n,110
66184,Fnt/Sample050/img050-00487,50,n,110
66185,Fnt/Sample050/img050-00488,50,n,110
66186,Fnt/Sample050/img050-00489,50,n,110
66187,Fnt/Sample050/img050-00490,50,n,110
66188,Fnt/Sample050/img050-00491,50,n,110
66189,Fnt/Sample050/img050-00492,50,n,110
66190,Fnt/Sample050/img050-00493,50,n,110
66191,Fnt/Sample050/img050-00494,50,n,110
66192,Fnt/Sample050/img050-00495,50,n,110
66193,Fnt/Sample050/img050-00496,50,n,110
66194,Fnt/Sample050/img050-00497,50,n,110
66195,Fnt/Sample050/img050-00498,50,n,110
66196,Fnt/Sample050/img050-00499,50,n,110
66197,Fnt/Sample050/img050-00500,50,n,110
66198,Fnt/Sample050/img050-00501,50,n,110
66199,Fnt/Sample050/img050-00502,50,n,110
66200,Fnt/Sample050/img050-00503,50,n,110
66201,Fnt/Sample050/img050-00504,50,n,110
66202,Fnt/Sample050/img050-00505,50,n,110
66203,Fnt/Sample050/img050-00506,50,n,110
66204,Fnt/Sample050/img050-00507,50,n,110
66205,Fnt/Sample050/img050-00508,50,n,110
66206,Fnt/Sample050/img050-00509,50,n,110
66207,Fnt/Sample050/img050-00510,50,n,110
66208,Fnt/Sample050/img050-00511,50,n,110
66209,Fnt/Sample050/img050-00512,50,n,110
66210,Fnt/Sample050/img050-00513,50,n,110
66211,Fnt/Sample050/img050-00514,50,n,110
66212,Fnt/Sample050/img050-00515,50,n,110
66213,Fnt/Sample050/img050-00516,50,n,110
66214,Fnt/Sample050/img050-00517,50,n,110
66215,Fnt/Sample050/img050-00518,50,n,110
66216,Fnt/Sample050/img050-00519,50,n,110
66217,Fnt/Sample050/img050-00520,50,n,110
66218,Fnt/Sample050/img050-00521,50,n,110
66219,Fnt/Sample050/img050-00522,50,n,110
66220,Fnt/Sample050/img050-00523,50,n,110
66221,Fnt/Sample050/img050-00524,50,n,110
66222,Fnt/Sample050/img050-00525,50,n,110
66223,Fnt/Sample050/img050-00526,50,n,110
66224,Fnt/Sample050/img050-00527,50,n,110
66225,Fnt/Sample050/img050-00528,50,n,110
66226,Fnt/Sample050/img050-00529,50,n,110
66227,Fnt/Sample050/img050-00530,50,n,110
66228,Fnt/Sample050/img050-00531,50,n,110
66229,Fnt/Sample050/img050-00532,50,n,110
66230,Fnt/Sample050/img050-00533,50,n,110
66231,Fnt/Sample050/img050-00534,50,n,110
66232,Fnt/Sample050/img050-00535,50,n,110
66233,Fnt/Sample050/img050-00536,50,n,110
66234,Fnt/Sample050/img050-00537,50,n,110
66235,Fnt/Sample050/img050-00538,50,n,110
66236,Fnt/Sample050/img050-00539,50,n,110
66237,Fnt/Sample050/img050-00540,50,n,110
66238,Fnt/Sample050/img050-00541,50,n,110
66239,Fnt/Sample050/img050-00542,50,n,110
66240,Fnt/Sample050/img050-00543,50,n,110
66241,Fnt/Sample050/img050-00544,50,n,110
66242,Fnt/Sample050/img050-00545,50,n,110
66243,Fnt/Sample050/img050-00546,50,n,110
66244,Fnt/Sample050/img050-00547,50,n,110
66245,Fnt/Sample050/img050-00548,50,n,110
66246,Fnt/Sample050/img050-00549,50,n,110
66247,Fnt/Sample050/img050-00550,50,n,110
66248,Fnt/Sample050/img050-00551,50,n,110
66249,Fnt/Sample050/img050-00552,50,n,110
66250,Fnt/Sample050/img050-00553,50,n,110
66251,Fnt/Sample050/img050-00554,50,n,110
66252,Fnt/Sample050/img050-00555,50,n,110
66253,Fnt/Sample050/img050-00556,50,n,110
66254,Fnt/Sample050/img050-00557,50,n,110
66255,Fnt/Sample050/img050-00558,50,n,110
66256,Fnt/Sample050/img050-00559,50,n,110
66257,Fnt/Sample050/img050-00560,50,n,110
66258,Fnt/Sample050/img050-00561,50,n,110
66259,Fnt/Sample050/img050-00562,50,n,110
66260,Fnt/Sample050/img050-00563,50,n,110
66261,Fnt/Sample050/img050-00564,50,n,110
66262,Fnt/Sample050/img050-00565,50,n,110
66263,Fnt/Sample050/img050-00566,50,n,110
66264,Fnt/Sample050/img050-00567,50,n,110
66265,Fnt/Sample050/img050-00568,50,n,110
66266,Fnt/Sample050/img050-00569,50,n,110
66267,Fnt/Sample050/img050-00570,50,n,110
66268,Fnt/Sample050/img050-00571,50,n,110
66269,Fnt/Sample050/img050-00572,50,n,110
66270,Fnt/Sample050/img050-00573,50,n,110
66271,Fnt/Sample050/img050-00574,50,n,110
66272,Fnt/Sample050/img050-00575,50,n,110
66273,Fnt/Sample050/img050-00576,50,n,110
66274,Fnt/Sample050/img050-00577,50,n,110
66275,Fnt/Sample050/img050-00578,50,n,110
66276,Fnt/Sample050/img050-00579,50,n,110
66277,Fnt/Sample050/img050-00580,50,n,110
66278,Fnt/Sample050/img050-00581,50,n,110
66279,Fnt/Sample050/img050-00582,50,n,110
66280,Fnt/Sample050/img050-00583,50,n,110
66281,Fnt/Sample050/img050-00584,50,n,110
66282,Fnt/Sample050/img050-00585,50,n,110
66283,Fnt/Sample050/img050-00586,50,n,110
66284,Fnt/Sample050/img050-00587,50,n,110
66285,Fnt/Sample050/img050-00588,50,n,110
66286,Fnt/Sample050/img050-00589,50,n,110
66287,Fnt/Sample050/img050-00590,50,n,110
66288,Fnt/Sample050/img050-00591,50,n,110
66289,Fnt/Sample050/img050-00592,50,n,110
66290,Fnt/Sample050/img050-00593,50,n,110
66291,Fnt/Sample050/img050-00594,50,n,110
66292,Fnt/Sample050/img050-00595,50,n,110
66293,Fnt/Sample050/img050-00596,50,n,110
66294,Fnt/Sample050/img050-00597,50,n,110
66295,Fnt/Sample050/img050-00598,50,n,110
66296,Fnt/Sample050/img050-00599,50,n,110
66297,Fnt/Sample050/img050-00600,50,n,110
66298,Fnt/Sample050/img050-00601,50,n,110
66299,Fnt/Sample050/img050-00602,50,n,110
66300,Fnt/Sample050/img050-00603,50,n,110
66301,Fnt/Sample050/img050-00604,50,n,110
66302,Fnt/Sample050/img050-00605,50,n,110
66303,Fnt/Sample050/img050-00606,50,n,110
66304,Fnt/Sample050/img050-00607,50,n,110
66305,Fnt/Sample050/img050-00608,50,n,110
66306,Fnt/Sample050/img050-00609,50,n,110
66307,Fnt/Sample050/img050-00610,50,n,110
66308,Fnt/Sample050/img050-00611,50,n,110
66309,Fnt/Sample050/img050-00612,50,n,110
66310,Fnt/Sample050/img050-00613,50,n,110
66311,Fnt/Sample050/img050-00614,50,n,110
66312,Fnt/Sample050/img050-00615,50,n,110
66313,Fnt/Sample050/img050-00616,50,n,110
66314,Fnt/Sample050/img050-00617,50,n,110
66315,Fnt/Sample050/img050-00618,50,n,110
66316,Fnt/Sample050/img050-00619,50,n,110
66317,Fnt/Sample050/img050-00620,50,n,110
66318,Fnt/Sample050/img050-00621,50,n,110
66319,Fnt/Sample050/img050-00622,50,n,110
66320,Fnt/Sample050/img050-00623,50,n,110
66321,Fnt/Sample050/img050-00624,50,n,110
66322,Fnt/Sample050/img050-00625,50,n,110
66323,Fnt/Sample050/img050-00626,50,n,110
66324,Fnt/Sample050/img050-00627,50,n,110
66325,Fnt/Sample050/img050-00628,50,n,110
66326,Fnt/Sample050/img050-00629,50,n,110
66327,Fnt/Sample050/img050-00630,50,n,110
66328,Fnt/Sample050/img050-00631,50,n,110
66329,Fnt/Sample050/img050-00632,50,n,110
66330,Fnt/Sample050/img050-00633,50,n,110
66331,Fnt/Sample050/img050-00634,50,n,110
66332,Fnt/Sample050/img050-00635,50,n,110
66333,Fnt/Sample050/img050-00636,50,n,110
66334,Fnt/Sample050/img050-00637,50,n,110
66335,Fnt/Sample050/img050-00638,50,n,110
66336,Fnt/Sample050/img050-00639,50,n,110
66337,Fnt/Sample050/img050-00640,50,n,110
66338,Fnt/Sample050/img050-00641,50,n,110
66339,Fnt/Sample050/img050-00642,50,n,110
66340,Fnt/Sample050/img050-00643,50,n,110
66341,Fnt/Sample050/img050-00644,50,n,110
66342,Fnt/Sample050/img050-00645,50,n,110
66343,Fnt/Sample050/img050-00646,50,n,110
66344,Fnt/Sample050/img050-00647,50,n,110
66345,Fnt/Sample050/img050-00648,50,n,110
66346,Fnt/Sample050/img050-00649,50,n,110
66347,Fnt/Sample050/img050-00650,50,n,110
66348,Fnt/Sample050/img050-00651,50,n,110
66349,Fnt/Sample050/img050-00652,50,n,110
66350,Fnt/Sample050/img050-00653,50,n,110
66351,Fnt/Sample050/img050-00654,50,n,110
66352,Fnt/Sample050/img050-00655,50,n,110
66353,Fnt/Sample050/img050-00656,50,n,110
66354,Fnt/Sample050/img050-00657,50,n,110
66355,Fnt/Sample050/img050-00658,50,n,110
66356,Fnt/Sample050/img050-00659,50,n,110
66357,Fnt/Sample050/img050-00660,50,n,110
66358,Fnt/Sample050/img050-00661,50,n,110
66359,Fnt/Sample050/img050-00662,50,n,110
66360,Fnt/Sample050/img050-00663,50,n,110
66361,Fnt/Sample050/img050-00664,50,n,110
66362,Fnt/Sample050/img050-00665,50,n,110
66363,Fnt/Sample050/img050-00666,50,n,110
66364,Fnt/Sample050/img050-00667,50,n,110
66365,Fnt/Sample050/img050-00668,50,n,110
66366,Fnt/Sample050/img050-00669,50,n,110
66367,Fnt/Sample050/img050-00670,50,n,110
66368,Fnt/Sample050/img050-00671,50,n,110
66369,Fnt/Sample050/img050-00672,50,n,110
66370,Fnt/Sample050/img050-00673,50,n,110
66371,Fnt/Sample050/img050-00674,50,n,110
66372,Fnt/Sample050/img050-00675,50,n,110
66373,Fnt/Sample050/img050-00676,50,n,110
66374,Fnt/Sample050/img050-00677,50,n,110
66375,Fnt/Sample050/img050-00678,50,n,110
66376,Fnt/Sample050/img050-00679,50,n,110
66377,Fnt/Sample050/img050-00680,50,n,110
66378,Fnt/Sample050/img050-00681,50,n,110
66379,Fnt/Sample050/img050-00682,50,n,110
66380,Fnt/Sample050/img050-00683,50,n,110
66381,Fnt/Sample050/img050-00684,50,n,110
66382,Fnt/Sample050/img050-00685,50,n,110
66383,Fnt/Sample050/img050-00686,50,n,110
66384,Fnt/Sample050/img050-00687,50,n,110
66385,Fnt/Sample050/img050-00688,50,n,110
66386,Fnt/Sample050/img050-00689,50,n,110
66387,Fnt/Sample050/img050-00690,50,n,110
66388,Fnt/Sample050/img050-00691,50,n,110
66389,Fnt/Sample050/img050-00692,50,n,110
66390,Fnt/Sample050/img050-00693,50,n,110
66391,Fnt/Sample050/img050-00694,50,n,110
66392,Fnt/Sample050/img050-00695,50,n,110
66393,Fnt/Sample050/img050-00696,50,n,110
66394,Fnt/Sample050/img050-00697,50,n,110
66395,Fnt/Sample050/img050-00698,50,n,110
66396,Fnt/Sample050/img050-00699,50,n,110
66397,Fnt/Sample050/img050-00700,50,n,110
66398,Fnt/Sample050/img050-00701,50,n,110
66399,Fnt/Sample050/img050-00702,50,n,110
66400,Fnt/Sample050/img050-00703,50,n,110
66401,Fnt/Sample050/img050-00704,50,n,110
66402,Fnt/Sample050/img050-00705,50,n,110
66403,Fnt/Sample050/img050-00706,50,n,110
66404,Fnt/Sample050/img050-00707,50,n,110
66405,Fnt/Sample050/img050-00708,50,n,110
66406,Fnt/Sample050/img050-00709,50,n,110
66407,Fnt/Sample050/img050-00710,50,n,110
66408,Fnt/Sample050/img050-00711,50,n,110
66409,Fnt/Sample050/img050-00712,50,n,110
66410,Fnt/Sample050/img050-00713,50,n,110
66411,Fnt/Sample050/img050-00714,50,n,110
66412,Fnt/Sample050/img050-00715,50,n,110
66413,Fnt/Sample050/img050-00716,50,n,110
66414,Fnt/Sample050/img050-00717,50,n,110
66415,Fnt/Sample050/img050-00718,50,n,110
66416,Fnt/Sample050/img050-00719,50,n,110
66417,Fnt/Sample050/img050-00720,50,n,110
66418,Fnt/Sample050/img050-00721,50,n,110
66419,Fnt/Sample050/img050-00722,50,n,110
66420,Fnt/Sample050/img050-00723,50,n,110
66421,Fnt/Sample050/img050-00724,50,n,110
66422,Fnt/Sample050/img050-00725,50,n,110
66423,Fnt/Sample050/img050-00726,50,n,110
66424,Fnt/Sample050/img050-00727,50,n,110
66425,Fnt/Sample050/img050-00728,50,n,110
66426,Fnt/Sample050/img050-00729,50,n,110
66427,Fnt/Sample050/img050-00730,50,n,110
66428,Fnt/Sample050/img050-00731,50,n,110
66429,Fnt/Sample050/img050-00732,50,n,110
66430,Fnt/Sample050/img050-00733,50,n,110
66431,Fnt/Sample050/img050-00734,50,n,110
66432,Fnt/Sample050/img050-00735,50,n,110
66433,Fnt/Sample050/img050-00736,50,n,110
66434,Fnt/Sample050/img050-00737,50,n,110
66435,Fnt/Sample050/img050-00738,50,n,110
66436,Fnt/Sample050/img050-00739,50,n,110
66437,Fnt/Sample050/img050-00740,50,n,110
66438,Fnt/Sample050/img050-00741,50,n,110
66439,Fnt/Sample050/img050-00742,50,n,110
66440,Fnt/Sample050/img050-00743,50,n,110
66441,Fnt/Sample050/img050-00744,50,n,110
66442,Fnt/Sample050/img050-00745,50,n,110
66443,Fnt/Sample050/img050-00746,50,n,110
66444,Fnt/Sample050/img050-00747,50,n,110
66445,Fnt/Sample050/img050-00748,50,n,110
66446,Fnt/Sample050/img050-00749,50,n,110
66447,Fnt/Sample050/img050-00750,50,n,110
66448,Fnt/Sample050/img050-00751,50,n,110
66449,Fnt/Sample050/img050-00752,50,n,110
66450,Fnt/Sample050/img050-00753,50,n,110
66451,Fnt/Sample050/img050-00754,50,n,110
66452,Fnt/Sample050/img050-00755,50,n,110
66453,Fnt/Sample050/img050-00756,50,n,110
66454,Fnt/Sample050/img050-00757,50,n,110
66455,Fnt/Sample050/img050-00758,50,n,110
66456,Fnt/Sample050/img050-00759,50,n,110
66457,Fnt/Sample050/img050-00760,50,n,110
66458,Fnt/Sample050/img050-00761,50,n,110
66459,Fnt/Sample050/img050-00762,50,n,110
66460,Fnt/Sample050/img050-00763,50,n,110
66461,Fnt/Sample050/img050-00764,50,n,110
66462,Fnt/Sample050/img050-00765,50,n,110
66463,Fnt/Sample050/img050-00766,50,n,110
66464,Fnt/Sample050/img050-00767,50,n,110
66465,Fnt/Sample050/img050-00768,50,n,110
66466,Fnt/Sample050/img050-00769,50,n,110
66467,Fnt/Sample050/img050-00770,50,n,110
66468,Fnt/Sample050/img050-00771,50,n,110
66469,Fnt/Sample050/img050-00772,50,n,110
66470,Fnt/Sample050/img050-00773,50,n,110
66471,Fnt/Sample050/img050-00774,50,n,110
66472,Fnt/Sample050/img050-00775,50,n,110
66473,Fnt/Sample050/img050-00776,50,n,110
66474,Fnt/Sample050/img050-00777,50,n,110
66475,Fnt/Sample050/img050-00778,50,n,110
66476,Fnt/Sample050/img050-00779,50,n,110
66477,Fnt/Sample050/img050-00780,50,n,110
66478,Fnt/Sample050/img050-00781,50,n,110
66479,Fnt/Sample050/img050-00782,50,n,110
66480,Fnt/Sample050/img050-00783,50,n,110
66481,Fnt/Sample050/img050-00784,50,n,110
66482,Fnt/Sample050/img050-00785,50,n,110
66483,Fnt/Sample050/img050-00786,50,n,110
66484,Fnt/Sample050/img050-00787,50,n,110
66485,Fnt/Sample050/img050-00788,50,n,110
66486,Fnt/Sample050/img050-00789,50,n,110
66487,Fnt/Sample050/img050-00790,50,n,110
66488,Fnt/Sample050/img050-00791,50,n,110
66489,Fnt/Sample050/img050-00792,50,n,110
66490,Fnt/Sample050/img050-00793,50,n,110
66491,Fnt/Sample050/img050-00794,50,n,110
66492,Fnt/Sample050/img050-00795,50,n,110
66493,Fnt/Sample050/img050-00796,50,n,110
66494,Fnt/Sample050/img050-00797,50,n,110
66495,Fnt/Sample050/img050-00798,50,n,110
66496,Fnt/Sample050/img050-00799,50,n,110
